2025-06-17 00:26:02,363 INFO:✅ 바이낸스 마켓 정보 로딩 성공.
2025-06-17 00:26:02,426 INFO:✅ [XRPUSDT] 레버리지 10배 설정
2025-06-17 00:26:02,475 INFO:ℹ️ [XRPUSDT] 설정 변경 필요 없음
2025-06-17 00:26:02,523 INFO:✅ [SOLUSDT] 레버리지 10배 설정
2025-06-17 00:26:02,572 INFO:ℹ️ [SOLUSDT] 설정 변경 필요 없음
2025-06-17 00:26:02,641 INFO:✅ [ETHUSDT] 레버리지 10배 설정
2025-06-17 00:26:02,690 INFO:ℹ️ [ETHUSDT] 설정 변경 필요 없음
2025-06-17 01:36:00,668 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 01:36:00,957 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 3/11점
2025-06-17 01:36:01,241 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 01:37:00,457 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 01:37:00,746 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 0/11점
2025-06-17 01:37:01,101 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:38:00,339 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 01:38:00,621 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 3/11점, 숏: 4/11점
2025-06-17 01:38:00,898 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 01:39:01,155 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 01:39:01,442 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 0/11점
2025-06-17 01:39:01,750 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:40:00,970 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 6/11점, 숏: 5/11점
2025-06-17 01:40:01,258 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 2/11점
2025-06-17 01:40:01,560 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 4/11점, 숏: 3/11점
2025-06-17 01:41:00,791 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:41:01,087 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 0/11점
2025-06-17 01:41:01,372 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 5/11점
2025-06-17 01:42:00,587 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 01:42:00,943 WARNING:⚠️ [SOL/USDT] 계산된 증거금($187.36) > 할당 자본($121.63)
2025-06-17 01:42:00,959 INFO:💡 [SOL/USDT] 주문량을 할당 자본 최대치로 재조정 -> 7.7091
2025-06-17 01:42:01,021 INFO:✅ [SOL/USDT] 진입 전, 기존 조건부 주문 취소 완료.
2025-06-17 01:42:01,219 INFO:🚀 [SOL/USDT] 진입 성공! LONG | 수량: 7.7 | 진입가: 157.78
2025-06-17 01:42:01,485 INFO:✅ [SOL/USDT] TP 주문 설정 완료. 발동가: 158.46285714285713
2025-06-17 01:42:01,645 INFO:✅ [SOL/USDT] SL 주문 설정 완료. 발동가: 157.52392857142857
2025-06-17 01:42:01,999 INFO:✍️ [거래 기록] SOL/USDT | LONG | 진입: 157.78
2025-06-17 01:42:02,225 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 9/11점, 숏: 4/11점
2025-06-17 01:43:00,455 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 01:43:01,030 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 01:44:00,287 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 8/11점, 숏: 3/11점
2025-06-17 01:44:00,854 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 01:45:01,085 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 3/11점, 숏: 10/11점
2025-06-17 01:45:01,372 INFO:🔓 [SOL/USDT] 포지션 종료 확인 -> Lock 해제.
2025-06-17 01:45:01,374 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 2/11점
2025-06-17 01:45:01,650 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 3/11점, 숏: 10/11점
2025-06-17 01:46:00,883 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 8/11점, 숏: 3/11점
2025-06-17 01:46:01,175 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 01:46:01,454 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 0/11점, 숏: 8/11점
2025-06-17 01:47:00,690 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 6/11점, 숏: 7/11점
2025-06-17 01:47:00,978 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 01:47:01,280 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 0/11점, 숏: 8/11점
2025-06-17 01:48:00,517 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 5/11점, 숏: 0/11점
2025-06-17 01:48:00,802 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:48:01,072 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:49:00,306 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 01:49:00,577 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:49:00,876 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 01:50:01,116 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:50:01,405 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:50:01,676 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:51:00,896 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 01:51:01,182 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 01:51:01,483 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:52:00,728 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 6/11점, 숏: 2/11점
2025-06-17 01:52:01,019 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:52:01,302 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:53:00,538 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 01:53:00,816 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 01:53:01,095 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:54:00,311 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 01:54:00,614 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 2/11점
2025-06-17 01:54:00,896 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 01:55:01,245 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:55:01,518 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 9/11점
2025-06-17 01:55:01,777 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 01:56:01,002 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 01:56:01,284 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 0/11점
2025-06-17 01:56:01,575 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 0/11점
2025-06-17 01:57:00,815 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 01:57:01,099 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 4/11점, 숏: 0/11점
2025-06-17 01:57:01,372 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 01:58:00,590 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 01:58:00,899 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 01:58:01,183 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 01:59:00,387 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 01:59:00,682 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 8/11점, 숏: 3/11점
2025-06-17 01:59:00,964 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 8/11점, 숏: 3/11점
2025-06-17 02:00:02,076 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:00:02,348 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 02:00:02,640 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 02:01:00,873 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 02:01:01,144 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:01:01,422 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 5/11점
2025-06-17 02:02:00,655 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:02:00,941 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:02:01,242 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:03:00,464 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 02:03:00,746 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 02:03:01,027 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:04:00,244 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 02:04:00,521 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:04:00,789 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:05:01,025 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 7/11점, 숏: 0/11점
2025-06-17 02:05:01,319 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 02:05:01,608 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 02:06:00,864 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:06:01,159 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:06:01,444 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 9/11점
2025-06-17 02:07:00,681 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 5/11점, 숏: 6/11점
2025-06-17 02:07:00,966 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:07:01,252 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 5/11점
2025-06-17 02:08:00,600 INFO:✅ [XRP/USDT] 진입 전, 기존 조건부 주문 취소 완료.
2025-06-17 02:08:00,816 INFO:🚀 [XRP/USDT] 진입 성공! LONG | 수량: 721.3 | 진입가: 2.3124
2025-06-17 02:08:01,023 INFO:✅ [XRP/USDT] TP 주문 설정 완료. 발동가: 2.3259428571428575
2025-06-17 02:08:01,267 INFO:✅ [XRP/USDT] SL 주문 설정 완료. 발동가: 2.3075964285714288
2025-06-17 02:08:01,808 INFO:✍️ [거래 기록] XRP/USDT | LONG | 진입: 2.3126
2025-06-17 02:08:02,022 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:08:02,324 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 5/11점
2025-06-17 02:09:00,838 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 02:09:01,132 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:10:00,696 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 6/11점
2025-06-17 02:10:00,945 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 5/11점
2025-06-17 02:11:01,445 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 5/11점
2025-06-17 02:11:01,748 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:12:01,263 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 6/11점
2025-06-17 02:12:01,555 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 02:13:01,077 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 3/11점
2025-06-17 02:13:01,381 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:14:00,990 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 6/11점, 숏: 5/11점
2025-06-17 02:14:01,283 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 9/11점, 숏: 4/11점
2025-06-17 02:15:00,891 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:15:01,156 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 9/11점
2025-06-17 02:16:00,728 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 02:16:01,025 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 02:17:00,591 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:17:00,886 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 02:18:01,451 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:18:01,735 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 2/11점
2025-06-17 02:19:01,309 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:19:01,591 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:20:01,159 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 02:20:01,468 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 2/11점
2025-06-17 02:21:01,032 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 02:21:01,317 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 02:22:00,842 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:22:01,130 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:23:00,703 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:23:01,001 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:24:00,517 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:24:00,807 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:25:01,332 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 02:25:01,631 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 02:26:01,157 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:26:01,450 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:27:00,965 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:27:01,243 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 2/11점
2025-06-17 02:28:00,778 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:28:01,059 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:29:00,598 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 02:29:00,878 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:30:01,466 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:30:01,674 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:31:01,177 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 6/11점
2025-06-17 02:31:01,460 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:32:00,967 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:32:01,244 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 02:33:00,766 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:33:01,048 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 2/11점
2025-06-17 02:34:00,565 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 02:34:00,843 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:35:01,348 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:35:01,675 WARNING:⚠️ [ETH/USDT] 계산된 증거금($534.22) > 할당 자본($240.37)
2025-06-17 02:35:01,675 INFO:💡 [ETH/USDT] 주문량을 할당 자본 최대치로 재조정 -> 0.9104
2025-06-17 02:35:01,751 INFO:✅ [ETH/USDT] 진입 전, 기존 조건부 주문 취소 완료.
2025-06-17 02:35:01,955 INFO:🚀 [ETH/USDT] 진입 성공! LONG | 수량: 0.91 | 진입가: 2640.8
2025-06-17 02:35:02,156 INFO:✅ [ETH/USDT] TP 주문 설정 완료. 발동가: 2648.26
2025-06-17 02:35:02,367 INFO:✅ [ETH/USDT] SL 주문 설정 완료. 발동가: 2637.3700000000003
2025-06-17 02:35:02,839 INFO:✍️ [거래 기록] ETH/USDT | LONG | 진입: 2640.34
2025-06-17 02:36:01,412 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:37:01,142 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:38:00,942 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 4/11점, 숏: 0/11점
2025-06-17 02:39:00,846 WARNING:⚠️ [SOL/USDT] 계산된 증거금($306.93) > 할당 자본($241.11)
2025-06-17 02:39:00,846 INFO:💡 [SOL/USDT] 주문량을 할당 자본 최대치로 재조정 -> 15.2919
2025-06-17 02:39:00,972 INFO:✅ [SOL/USDT] 진입 전, 기존 조건부 주문 취소 완료.
2025-06-17 02:39:01,185 INFO:🚀 [SOL/USDT] 진입 성공! LONG | 수량: 15.29 | 진입가: 157.66
2025-06-17 02:39:01,327 INFO:✅ [SOL/USDT] TP 주문 설정 완료. 발동가: 158.49571428571426
2025-06-17 02:39:01,541 INFO:✅ [SOL/USDT] SL 주문 설정 완료. 발동가: 157.36035714285714
2025-06-17 02:39:02,069 INFO:✍️ [거래 기록] SOL/USDT | LONG | 진입: 157.67
2025-06-17 02:40:00,877 INFO:🔓 [SOL/USDT] 포지션 종료 확인 -> Lock 해제.
2025-06-17 02:40:00,878 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 5/11점
2025-06-17 02:40:01,163 INFO:🔓 [ETH/USDT] 포지션 종료 확인 -> Lock 해제.
2025-06-17 02:40:01,163 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 2/11점
2025-06-17 02:41:00,708 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 9/11점, 숏: 1/11점
2025-06-17 02:41:01,005 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 0/11점
2025-06-17 02:42:00,585 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 8/11점, 숏: 2/11점
2025-06-17 02:42:00,875 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:43:01,398 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:43:01,678 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:44:01,188 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:44:01,480 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:45:00,991 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:45:01,359 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 02:46:00,886 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 02:46:01,171 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:47:00,685 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 8/11점, 숏: 0/11점
2025-06-17 02:47:00,978 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 02:48:01,490 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 3/11점, 숏: 8/11점
2025-06-17 02:48:01,768 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:49:01,347 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 8/11점
2025-06-17 02:49:01,607 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 5/11점
2025-06-17 02:50:01,254 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 5/11점
2025-06-17 02:50:01,551 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:51:01,117 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:51:01,398 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 02:52:00,900 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 5/11점
2025-06-17 02:52:01,256 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 0/11점, 숏: 8/11점
2025-06-17 02:53:00,815 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 02:53:01,106 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 6/11점, 숏: 4/11점
2025-06-17 02:54:00,672 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 8/11점, 숏: 3/11점
2025-06-17 02:54:00,940 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:55:01,505 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:55:01,786 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:56:01,307 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 02:56:01,582 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 0/11점, 숏: 8/11점
2025-06-17 02:57:01,092 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:57:01,380 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 02:58:00,910 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:58:01,172 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 0/11점, 숏: 8/11점
2025-06-17 02:59:00,386 INFO:🔓 [XRP/USDT] 포지션 종료 확인 -> Lock 해제.
2025-06-17 02:59:00,402 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 02:59:00,682 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
2025-06-17 02:59:00,953 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 4/11점, 숏: 6/11점
2025-06-17 03:00:01,289 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 03:00:01,709 INFO:⚪ [SOL/USDT] 대기 (trending) | 롱: 2/11점, 숏: 6/11점
2025-06-17 03:00:01,917 INFO:⚪ [ETH/USDT] 대기 (trending) | 롱: 5/11점, 숏: 3/11점
2025-06-17 03:01:01,143 INFO:⚪ [XRP/USDT] 대기 (trending) | 롱: 3/11점, 숏: 7/11점
